,rise,geoid_county,U7B001,U7C005,U7B004,U7C002,U7G001,state_code,state_name
880,3,12053,2316.0,1983.0,50.0,156.0,1508.0,FL,Florida
881,3,12057,48653.0,24190.0,6341.0,13174.0,22003.0,FL,Florida
882,3,12061,7988.0,7004.0,399.0,376.0,5900.0,FL,Florida
883,3,12071,40794.0,34772.0,777.0,3538.0,32442.0,FL,Florida
884,3,12075,644.0,591.0,2.0,23.0,557.0,FL,Florida
885,3,12081,31187.0,25469.0,1202.0,2752.0,22146.0,FL,Florida
886,3,12085,5919.0,5313.0,21.0,336.0,3675.0,FL,Florida
887,3,12086,238415.0,45659.0,21783.0,161406.0,108578.0,FL,Florida
888,3,12087,41391.0,27151.0,2549.0,9946.0,26725.0,FL,Florida
889,3,12089,8482.0,7197.0,455.0,398.0,4128.0,FL,Florida
890,3,12091,1474.0,1158.0,64.0,112.0,595.0,FL,Florida
891,3,12099,14366.0,12094.0,357.0,1220.0,10487.0,FL,Florida
892,3,12101,20903.0,17609.0,445.0,1873.0,13151.0,FL,Florida
893,3,12103,66219.0,51891.0,4483.0,5247.0,40643.0,FL,Florida
894,3,12107,2846.0,2564.0,111.0,104.0,1863.0,FL,Florida
895,3,12109,25093.0,21965.0,414.0,1255.0,11930.0,FL,Florida
896,3,12111,2961.0,2550.0,51.0,257.0,2395.0,FL,Florida
897,3,12113,2959.0,2512.0,81.0,166.0,1378.0,FL,Florida
898,3,12115,8563.0,7888.0,75.0,233.0,7787.0,FL,Florida
899,3,12117,21.0,9.0,0.0,7.0,5.0,FL,Florida
900,3,12123,370.0,336.0,0.0,4.0,613.0,FL,Florida
901,3,12127,16566.0,14042.0,919.0,870.0,9960.0,FL,Florida
902,3,12129,579.0,532.0,3.0,6.0,480.0,FL,Florida
903,3,12131,1808.0,1246.0,30.0,424.0,1537.0,FL,Florida
904,3,12133,51.0,47.0,0.0,0.0,46.0,FL,Florida
905,3,13029,4780.0,3796.0,383.0,302.0,1897.0,GA,Georgia
906,3,13039,6782.0,5559.0,618.0,267.0,3094.0,GA,Georgia
907,3,13049,85.0,82.0,0.0,0.0,43.0,GA,Georgia
908,3,13051,30253.0,20614.0,5419.0,2247.0,14154.0,GA,Georgia
909,3,13127,10893.0,9511.0,546.0,478.0,6432.0,GA,Georgia
910,3,13179,2658.0,1468.0,944.0,141.0,1198.0,GA,Georgia
911,3,13191,2045.0,1528.0,413.0,36.0,1299.0,GA,Georgia
912,3,15001,203.0,65.0,7.0,16.0,136.0,HI,Hawaii
913,3,15003,13485.0,4175.0,305.0,1250.0,8948.0,HI,Hawaii
914,3,15007,686.0,315.0,3.0,76.0,596.0,HI,Hawaii
915,3,15009,543.0,176.0,13.0,62.0,353.0,HI,Hawaii
916,3,22001,242.0,225.0,12.0,2.0,100.0,LA,Louisiana
917,3,22005,8901.0,7526.0,460.0,631.0,3703.0,LA,Louisiana
918,3,22007,7307.0,6410.0,219.0,421.0,3823.0,LA,Louisiana
919,3,22019,6520.0,5303.0,640.0,215.0,2985.0,LA,Louisiana
920,3,22023,3656.0,3392.0,58.0,97.0,2988.0,LA,Louisiana
921,3,22033,259.0,241.0,9.0,1.0,113.0,LA,Louisiana
922,3,22045,2740.0,2018.0,301.0,247.0,1253.0,LA,Louisiana
923,3,22047,1838.0,1733.0,18.0,51.0,1010.0,LA,Louisiana
924,3,22051,5589.0,4531.0,106.0,440.0,3572.0,LA,Louisiana
925,3,22053,867.0,737.0,91.0,14.0,364.0,LA,Louisiana
926,3,22055,284.0,241.0,10.0,6.0,109.0,LA,Louisiana
927,3,22057,35238.0,27493.0,3836.0,1721.0,14489.0,LA,Louisiana
928,3,22063,5898.0,5391.0,144.0,152.0,3265.0,LA,Louisiana
929,3,22071,1034.0,815.0,62.0,63.0,687.0,LA,Louisiana
930,3,22075,332.0,197.0,51.0,43.0,320.0,LA,Louisiana
931,3,22087,260.0,195.0,11.0,49.0,367.0,LA,Louisiana
932,3,22089,16818.0,11577.0,3397.0,1052.0,6274.0,LA,Louisiana
933,3,22093,2590.0,1835.0,648.0,50.0,1084.0,LA,Louisiana
934,3,22095,3805.0,1392.0,1976.0,285.0,1559.0,LA,Louisiana
935,3,22099,1684.0,1519.0,53.0,58.0,1038.0,LA,Louisiana
936,3,22101,6573.0,2578.0,2175.0,1274.0,3046.0,LA,Louisiana
937,3,22103,14538.0,10464.0,2273.0,991.0,7253.0,LA,Louisiana
938,3,22105,1861.0,1656.0,64.0,82.0,784.0,LA,Louisiana
939,3,22109,51867.0,35232.0,7184.0,3138.0,22555.0,LA,Louisiana
940,3,22113,4460.0,3880.0,163.0,237.0,2359.0,LA,Louisiana
941,3,22121,136.0,107.0,16.0,10.0,56.0,LA,Louisiana
942,3,23005,2512.0,2325.0,16.0,43.0,1424.0,ME,Maine
943,3,23009,202.0,185.0,0.0,5.0,231.0,ME,Maine
944,3,23011,94.0,71.0,0.0,8.0,44.0,ME,Maine
945,3,23013,73.0,66.0,0.0,2.0,51.0,ME,Maine
946,3,23015,148.0,133.0,0.0,4.0,103.0,ME,Maine
947,3,23019,163.0,147.0,0.0,4.0,85.0,ME,Maine
948,3,23023,451.0,398.0,5.0,6.0,315.0,ME,Maine
949,3,23027,137.0,124.0,2.0,6.0,116.0,ME,Maine
950,3,23029,382.0,343.0,1.0,12.0,218.0,ME,Maine
951,3,23031,3264.0,3002.0,41.0,81.0,4265.0,ME,Maine
952,3,24003,6506.0,5622.0,352.0,224.0,3176.0,MD,Maryland
953,3,24005,3177.0,1973.0,781.0,227.0,1399.0,MD,Maryland
954,3,24009,1751.0,1282.0,261.0,59.0,819.0,MD,Maryland
955,3,24011,500.0,430.0,25.0,5.0,225.0,MD,Maryland
956,3,24015,270.0,195.0,17.0,26.0,136.0,MD,Maryland
957,3,24017,284.0,182.0,76.0,13.0,122.0,MD,Maryland
958,3,24019,3467.0,3159.0,110.0,79.0,2521.0,MD,Maryland
959,3,24025,320.0,292.0,10.0,5.0,174.0,MD,Maryland
960,3,24029,539.0,464.0,23.0,17.0,439.0,MD,Maryland
961,3,24033,1761.0,262.0,1252.0,166.0,645.0,MD,Maryland
962,3,24035,1763.0,1475.0,62.0,109.0,813.0,MD,Maryland
963,3,24037,1413.0,1216.0,48.0,37.0,773.0,MD,Maryland
964,3,24039,6839.0,5000.0,1171.0,308.0,4034.0,MD,Maryland
965,3,24041,827.0,728.0,53.0,24.0,599.0,MD,Maryland
966,3,24045,1255.0,900.0,239.0,27.0,634.0,MD,Maryland
967,3,24047,6114.0,5226.0,415.0,195.0,7404.0,MD,Maryland
968,3,24510,610.0,497.0,30.0,22.0,474.0,MD,Maryland
969,3,25001,10070.0,9096.0,232.0,198.0,11013.0,MA,Massachusetts
970,3,25005,2698.0,2374.0,54.0,92.0,1534.0,MA,Massachusetts
971,3,25007,629.0,509.0,22.0,16.0,868.0,MA,Massachusetts
972,3,25009,11799.0,10105.0,168.0,739.0,6534.0,MA,Massachusetts
973,3,25017,10888.0,5780.0,985.0,972.0,5316.0,MA,Massachusetts
974,3,25019,247.0,218.0,11.0,9.0,502.0,MA,Massachusetts
975,3,25021,7922.0,5637.0,205.0,322.0,3451.0,MA,Massachusetts
976,3,25023,14085.0,13099.0,86.0,243.0,7411.0,MA,Massachusetts
977,3,25025,48046.0,27088.0,2599.0,9588.0,25352.0,MA,Massachusetts
978,3,28045,3273.0,2835.0,198.0,102.0,2241.0,MS,Mississippi
979,3,28047,3770.0,2554.0,601.0,242.0,1757.0,MS,Mississippi
980,3,28059,7243.0,4965.0,1444.0,450.0,3458.0,MS,Mississippi
981,3,33015,5043.0,4678.0,26.0,144.0,3811.0,NH,New Hampshire
982,3,33017,16.0,13.0,0.0,2.0,4.0,NH,New Hampshire
983,3,34001,13293.0,7093.0,2324.0,2325.0,8159.0,NJ,New Jersey
984,3,34003,14142.0,5288.0,963.0,5310.0,5689.0,NJ,New Jersey
985,3,34005,4237.0,2657.0,782.0,433.0,1825.0,NJ,New Jersey
986,3,34007,4547.0,1529.0,1535.0,1351.0,1919.0,NJ,New Jersey
987,3,34009,12522.0,10857.0,425.0,780.0,15870.0,NJ,New Jersey
988,3,34011,2333.0,1628.0,243.0,343.0,1189.0,NJ,New Jersey
989,3,34013,612.0,90.0,126.0,317.0,69.0,NJ,New Jersey
990,3,34015,3244.0,2698.0,190.0,199.0,1363.0,NJ,New Jersey
991,3,34017,19976.0,12173.0,535.0,2808.0,9751.0,NJ,New Jersey
992,3,34021,229.0,182.0,5.0,30.0,95.0,NJ,New Jersey
993,3,34023,3929.0,1666.0,782.0,829.0,1647.0,NJ,New Jersey
994,3,34025,12170.0,9604.0,511.0,1296.0,6080.0,NJ,New Jersey
995,3,34029,25552.0,22630.0,260.0,1702.0,20885.0,NJ,New Jersey
996,3,34033,10294.0,6879.0,1916.0,1077.0,4788.0,NJ,New Jersey
997,3,34039,446.0,51.0,116.0,241.0,111.0,NJ,New Jersey
998,3,36001,80.0,71.0,0.0,6.0,49.0,NY,New York
999,3,36005,1029.0,526.0,69.0,368.0,424.0,NY,New York
1000,3,36021,31.0,9.0,7.0,8.0,4.0,NY,New York
1001,3,36027,4.0,2.0,0.0,2.0,1.0,NY,New York
1002,3,36039,94.0,64.0,7.0,12.0,50.0,NY,New York
1003,3,36047,4430.0,709.0,2347.0,631.0,1552.0,NY,New York
1004,3,36059,20544.0,14054.0,2089.0,3009.0,7725.0,NY,New York
1005,3,36061,3026.0,1419.0,210.0,312.0,2383.0,NY,New York
1006,3,36071,23.0,0.0,5.0,13.0,2.0,NY,New York
1007,3,36079,57.0,44.0,3.0,6.0,5.0,NY,New York
1008,3,36081,10754.0,3029.0,4760.0,2098.0,4089.0,NY,New York
1009,3,36085,6216.0,3627.0,157.0,1097.0,2218.0,NY,New York
1010,3,36087,852.0,678.0,35.0,93.0,483.0,NY,New York
1011,3,36103,20677.0,17218.0,506.0,2017.0,13331.0,NY,New York
1012,3,36111,657.0,582.0,23.0,35.0,263.0,NY,New York
1013,3,36119,1908.0,1297.0,160.0,264.0,805.0,NY,New York
1014,3,37013,3262.0,2345.0,581.0,202.0,2052.0,NC,North Carolina
1015,3,37015,177.0,56.0,115.0,1.0,88.0,NC,North Carolina
1016,3,37019,4834.0,4338.0,219.0,128.0,4930.0,NC,North Carolina
1017,3,37029,1985.0,1645.0,161.0,46.0,908.0,NC,North Carolina
1018,3,37031,6000.0,5202.0,270.0,292.0,5739.0,NC,North Carolina
1019,3,37041,526.0,173.0,316.0,14.0,264.0,NC,North Carolina
1020,3,37049,3507.0,2252.0,723.0,244.0,1793.0,NC,North Carolina
1021,3,37053,5750.0,4938.0,310.0,140.0,2742.0,NC,North Carolina
1022,3,37055,9257.0,8146.0,219.0,518.0,7003.0,NC,North Carolina
1023,3,37073,294.0,232.0,22.0,10.0,134.0,NC,North Carolina
1024,3,37095,3082.0,2085.0,662.0,248.0,2364.0,NC,North Carolina
1025,3,37103,20.0,14.0,0.0,5.0,4.0,NC,North Carolina
1026,3,37117,223.0,188.0,23.0,10.0,138.0,NC,North Carolina
1027,3,37129,4927.0,4062.0,369.0,224.0,2964.0,NC,North Carolina
1028,3,37133,3371.0,2360.0,392.0,362.0,2321.0,NC,North Carolina
1029,3,37137,523.0,381.0,101.0,8.0,471.0,NC,North Carolina
1030,3,37139,5102.0,3240.0,1311.0,276.0,2354.0,NC,North Carolina
1031,3,37141,3707.0,3188.0,165.0,232.0,2894.0,NC,North Carolina
1032,3,37143,762.0,552.0,167.0,10.0,354.0,NC,North Carolina
1033,3,37147,12.0,0.0,1.0,7.0,2.0,NC,North Carolina
1034,3,37177,2202.0,1219.0,664.0,197.0,1343.0,NC,North Carolina
1035,3,37187,729.0,390.0,271.0,42.0,471.0,NC,North Carolina
1036,3,41007,5409.0,4106.0,24.0,765.0,2627.0,OR,Oregon
1037,3,41009,870.0,677.0,8.0,56.0,352.0,OR,Oregon
1038,3,41011,2043.0,1636.0,4.0,150.0,1085.0,OR,Oregon
1039,3,41015,39.0,24.0,0.0,3.0,8.0,OR,Oregon
1040,3,41019,833.0,715.0,1.0,49.0,487.0,OR,Oregon
1041,3,41039,352.0,299.0,0.0,16.0,243.0,OR,Oregon
1042,3,41041,1107.0,862.0,3.0,104.0,793.0,OR,Oregon
1043,3,41051,782.0,462.0,67.0,108.0,354.0,OR,Oregon
1044,3,41057,1025.0,831.0,1.0,130.0,844.0,OR,Oregon
1045,3,42017,698.0,563.0,37.0,46.0,320.0,PA,Pennsylvania
1046,3,42045,405.0,255.0,111.0,23.0,176.0,PA,Pennsylvania
1047,3,42101,1097.0,581.0,312.0,80.0,660.0,PA,Pennsylvania
1048,3,44001,2046.0,1832.0,16.0,64.0,1032.0,RI,Rhode Island
1049,3,44003,342.0,293.0,10.0,21.0,206.0,RI,Rhode Island
1050,3,44005,488.0,435.0,3.0,13.0,292.0,RI,Rhode Island
1051,3,44007,50.0,38.0,1.0,6.0,28.0,RI,Rhode Island
1052,3,44009,1144.0,1062.0,5.0,30.0,1427.0,RI,Rhode Island
1053,3,45013,27034.0,19354.0,4008.0,2827.0,17307.0,SC,South Carolina
1054,3,45015,5536.0,4415.0,576.0,244.0,2435.0,SC,South Carolina
1055,3,45019,56292.0,45575.0,6581.0,1832.0,29363.0,SC,South Carolina
1056,3,45029,984.0,717.0,216.0,17.0,1526.0,SC,South Carolina
1057,3,45035,1585.0,1148.0,209.0,68.0,606.0,SC,South Carolina
1058,3,45043,6312.0,5443.0,588.0,144.0,4685.0,SC,South Carolina
1059,3,45049,18.0,14.0,1.0,2.0,8.0,SC,South Carolina
1060,3,45051,7721.0,6770.0,284.0,381.0,7796.0,SC,South Carolina
1061,3,45053,568.0,222.0,238.0,62.0,243.0,SC,South Carolina
1062,3,48007,908.0,707.0,13.0,129.0,1294.0,TX,Texas
1063,3,48039,1191.0,944.0,29.0,157.0,1235.0,TX,Texas
1064,3,48057,238.0,172.0,2.0,40.0,304.0,TX,Texas
1065,3,48061,512.0,325.0,3.0,175.0,749.0,TX,Texas
1066,3,48071,704.0,450.0,25.0,163.0,363.0,TX,Texas
1067,3,48167,9819.0,6953.0,591.0,1687.0,6853.0,TX,Texas
1068,3,48201,4116.0,1922.0,576.0,1276.0,2138.0,TX,Texas
1069,3,48239,2.0,2.0,0.0,0.0,1.0,TX,Texas
1070,3,48245,2138.0,812.0,1077.0,173.0,1075.0,TX,Texas
1071,3,48291,7.0,6.0,0.0,0.0,5.0,TX,Texas
1072,3,48321,257.0,179.0,11.0,41.0,544.0,TX,Texas
1073,3,48355,3569.0,2042.0,91.0,1211.0,2011.0,TX,Texas
1074,3,48361,3684.0,2925.0,162.0,425.0,1697.0,TX,Texas
1075,3,48391,28.0,25.0,0.0,1.0,16.0,TX,Texas
1076,3,48409,1171.0,643.0,1.0,463.0,749.0,TX,Texas
1077,3,48489,2.0,1.0,0.0,1.0,13.0,TX,Texas
1078,3,51001,4953.0,4403.0,146.0,167.0,4998.0,VA,Virginia
1079,3,51033,10.0,0.0,2.0,4.0,1.0,VA,Virginia
1080,3,51036,36.0,18.0,3.0,2.0,16.0,VA,Virginia
1081,3,51041,6.0,2.0,1.0,3.0,2.0,VA,Virginia
1082,3,51057,702.0,480.0,145.0,11.0,367.0,VA,Virginia
1083,3,51059,821.0,665.0,17.0,75.0,339.0,VA,Virginia
1084,3,51073,1090.0,995.0,11.0,35.0,601.0,VA,Virginia
1085,3,51093,1180.0,980.0,110.0,19.0,555.0,VA,Virginia
1086,3,51095,564.0,476.0,22.0,23.0,230.0,VA,Virginia
1087,3,51097,212.0,195.0,5.0,6.0,135.0,VA,Virginia
1088,3,51099,1420.0,1123.0,168.0,37.0,555.0,VA,Virginia
1089,3,51101,575.0,488.0,42.0,10.0,230.0,VA,Virginia
1090,3,51103,516.0,452.0,44.0,5.0,438.0,VA,Virginia
1091,3,51115,853.0,769.0,25.0,16.0,528.0,VA,Virginia
1092,3,51119,10.0,7.0,0.0,2.0,1.0,VA,Virginia
1093,3,51127,94.0,52.0,23.0,10.0,33.0,VA,Virginia
1094,3,51131,391.0,319.0,34.0,27.0,231.0,VA,Virginia
1095,3,51133,726.0,590.0,106.0,19.0,605.0,VA,Virginia
1096,3,51149,634.0,310.0,213.0,73.0,304.0,VA,Virginia
1097,3,51153,1282.0,171.0,509.0,508.0,510.0,VA,Virginia
1098,3,51159,28.0,24.0,0.0,2.0,21.0,VA,Virginia
1099,3,51175,28.0,16.0,10.0,1.0,11.0,VA,Virginia
1100,3,51177,793.0,483.0,150.0,76.0,271.0,VA,Virginia
1101,3,51179,498.0,386.0,45.0,31.0,216.0,VA,Virginia
1102,3,51181,33.0,19.0,10.0,1.0,13.0,VA,Virginia
1103,3,51193,77.0,64.0,2.0,4.0,77.0,VA,Virginia
1104,3,51199,2450.0,1820.0,298.0,124.0,979.0,VA,Virginia
1105,3,51510,2035.0,734.0,203.0,984.0,951.0,VA,Virginia
1106,3,51550,7536.0,4528.0,1645.0,508.0,2729.0,VA,Virginia
1107,3,51570,548.0,181.0,262.0,40.0,248.0,VA,Virginia
1108,3,51650,7586.0,3558.0,3069.0,395.0,3717.0,VA,Virginia
1109,3,51670,62.0,6.0,46.0,3.0,22.0,VA,Virginia
1110,3,51700,2892.0,1038.0,1379.0,271.0,1292.0,VA,Virginia
1111,3,51710,5810.0,3140.0,1720.0,496.0,3136.0,VA,Virginia
1112,3,51730,4.0,2.0,0.0,1.0,1.0,VA,Virginia
1113,3,51735,4028.0,3616.0,34.0,135.0,1545.0,VA,Virginia
1114,3,51740,2381.0,1450.0,681.0,109.0,1174.0,VA,Virginia
1115,3,51800,3996.0,2342.0,1276.0,147.0,1474.0,VA,Virginia
1116,3,51810,16859.0,12456.0,1531.0,1076.0,7278.0,VA,Virginia
1117,3,53009,407.0,348.0,1.0,25.0,164.0,WA,Washington
1118,3,53011,256.0,181.0,4.0,33.0,103.0,WA,Washington
1119,3,53015,23641.0,17718.0,264.0,3019.0,9938.0,WA,Washington
1120,3,53027,14552.0,10307.0,133.0,2366.0,6551.0,WA,Washington
1121,3,53029,2147.0,1782.0,33.0,128.0,1536.0,WA,Washington
1122,3,53031,399.0,343.0,2.0,13.0,287.0,WA,Washington
1123,3,53033,931.0,629.0,28.0,103.0,323.0,WA,Washington
1124,3,53035,1199.0,820.0,26.0,128.0,580.0,WA,Washington
1125,3,53045,628.0,336.0,3.0,43.0,464.0,WA,Washington
1126,3,53049,1636.0,1273.0,2.0,195.0,1057.0,WA,Washington
1127,3,53053,294.0,110.0,11.0,45.0,81.0,WA,Washington
1128,3,53055,144.0,139.0,0.0,2.0,171.0,WA,Washington
1129,3,53057,3525.0,2701.0,11.0,426.0,1610.0,WA,Washington
1130,3,53061,4617.0,3137.0,53.0,553.0,1896.0,WA,Washington
1131,3,53067,86.0,52.0,2.0,16.0,39.0,WA,Washington
1132,3,53069,1077.0,933.0,6.0,41.0,537.0,WA,Washington
1133,3,53073,1667.0,1343.0,23.0,79.0,1339.0,WA,Washington
1134,4,01003,5311.0,4636.0,178.0,162.0,4751.0,AL,Alabama
1135,4,01097,5412.0,4268.0,691.0,131.0,3160.0,AL,Alabama
1136,4,06001,38566.0,9208.0,2842.0,5697.0,13876.0,CA,California
1137,4,06013,2541.0,646.0,377.0,977.0,815.0,CA,California
1138,4,06015,39.0,21.0,0.0,9.0,31.0,CA,California
1139,4,06023,2151.0,1423.0,47.0,349.0,944.0,CA,California
1140,4,06037,20141.0,13862.0,701.0,3091.0,11890.0,CA,California
1141,4,06041,30211.0,13608.0,409.0,13023.0,11290.0,CA,California
1142,4,06045,40.0,25.0,0.0,7.0,17.0,CA,California
1143,4,06053,1487.0,237.0,13.0,1112.0,521.0,CA,California
1144,4,06055,1119.0,531.0,6.0,496.0,511.0,CA,California
1145,4,06059,67201.0,46826.0,661.0,8980.0,31810.0,CA,California
1146,4,06073,13747.0,7376.0,1702.0,3305.0,4725.0,CA,California
1147,4,06075,6363.0,2093.0,729.0,1169.0,2765.0,CA,California
1148,4,06079,206.0,155.0,1.0,22.0,117.0,CA,California
1149,4,06081,32999.0,7783.0,1801.0,15420.0,11503.0,CA,California
1150,4,06083,831.0,472.0,23.0,173.0,340.0,CA,California
1151,4,06085,23517.0,6568.0,648.0,4462.0,8743.0,CA,California
1152,4,06087,982.0,287.0,15.0,579.0,384.0,CA,California
1153,4,06095,7062.0,1958.0,1108.0,2273.0,2856.0,CA,California
1154,4,06097,811.0,497.0,4.0,230.0,328.0,CA,California
1155,4,06111,942.0,351.0,48.0,422.0,379.0,CA,California
1156,4,09001,14519.0,8691.0,1965.0,2905.0,6372.0,CT,Connecticut
1157,4,09003,46.0,5.0,15.0,27.0,13.0,CT,Connecticut
1158,4,09007,5492.0,4861.0,52.0,349.0,3870.0,CT,Connecticut
1159,4,09009,14386.0,11267.0,789.0,1577.0,7809.0,CT,Connecticut
1160,4,09011,3486.0,2943.0,84.0,149.0,2440.0,CT,Connecticut
1161,4,10001,3045.0,2080.0,424.0,256.0,1435.0,DE,Delaware
1162,4,10003,4689.0,2797.0,1099.0,366.0,1890.0,DE,Delaware
1163,4,10005,15941.0,14453.0,397.0,492.0,17744.0,DE,Delaware
1164,4,11001,396.0,218.0,73.0,53.0,36.0,DC,District of Columbia
1165,4,12005,4477.0,3537.0,214.0,312.0,2617.0,FL,Florida
1166,4,12009,24581.0,21156.0,283.0,1500.0,13537.0,FL,Florida
1167,4,12011,308524.0,121823.0,56906.0,104690.0,152612.0,FL,Florida
1168,4,12015,21723.0,19539.0,331.0,953.0,15840.0,FL,Florida
1169,4,12017,8862.0,8125.0,107.0,262.0,6773.0,FL,Florida
1170,4,12019,10592.0,7823.0,951.0,1014.0,4285.0,FL,Florida
1171,4,12021,53425.0,38330.0,2760.0,10517.0,41010.0,FL,Florida
1172,4,12029,747.0,697.0,4.0,19.0,1476.0,FL,Florida
1173,4,12031,42206.0,26724.0,9585.0,3090.0,18689.0,FL,Florida
1174,4,12033,3856.0,3081.0,286.0,168.0,2246.0,FL,Florida
1175,4,12035,5274.0,4684.0,133.0,237.0,3243.0,FL,Florida
1176,4,12037,1296.0,1213.0,21.0,26.0,1682.0,FL,Florida
1177,4,12045,893.0,833.0,11.0,14.0,758.0,FL,Florida
1178,4,12053,3325.0,2914.0,51.0,214.0,2197.0,FL,Florida
1179,4,12057,57956.0,29521.0,7159.0,15275.0,26373.0,FL,Florida
1180,4,12061,10532.0,9309.0,434.0,489.0,7835.0,FL,Florida
1181,4,12071,58282.0,49485.0,1153.0,5196.0,48033.0,FL,Florida
1182,4,12075,776.0,709.0,6.0,32.0,658.0,FL,Florida
1183,4,12081,39348.0,31826.0,1674.0,3637.0,27645.0,FL,Florida
1184,4,12085,8520.0,7443.0,57.0,673.0,5211.0,FL,Florida
1185,4,12086,358739.0,72228.0,33627.0,238074.0,167401.0,FL,Florida
1186,4,12087,58047.0,37455.0,3799.0,14213.0,37083.0,FL,Florida
1187,4,12089,9984.0,8573.0,476.0,452.0,5042.0,FL,Florida
1188,4,12091,3423.0,2620.0,202.0,255.0,1496.0,FL,Florida
1189,4,12099,29891.0,24791.0,1223.0,2555.0,23462.0,FL,Florida
1190,4,12101,26379.0,21846.0,667.0,2549.0,16247.0,FL,Florida
1191,4,12103,96215.0,76179.0,6210.0,7207.0,61087.0,FL,Florida
1192,4,12107,2945.0,2640.0,117.0,112.0,1911.0,FL,Florida
1193,4,12109,33808.0,29477.0,638.0,1778.0,16573.0,FL,Florida
1194,4,12111,5211.0,4565.0,78.0,366.0,4511.0,FL,Florida
1195,4,12113,4500.0,3854.0,99.0,230.0,2082.0,FL,Florida
1196,4,12115,15714.0,14463.0,110.0,449.0,14859.0,FL,Florida
1197,4,12117,21.0,9.0,0.0,7.0,5.0,FL,Florida
1198,4,12123,519.0,472.0,1.0,8.0,899.0,FL,Florida
1199,4,12127,24157.0,19923.0,1679.0,1373.0,14275.0,FL,Florida
1200,4,12129,981.0,905.0,8.0,13.0,891.0,FL,Florida
1201,4,12131,3785.0,2889.0,53.0,633.0,6669.0,FL,Florida
1202,4,12133,51.0,47.0,0.0,0.0,46.0,FL,Florida
1203,4,13029,5279.0,4199.0,419.0,327.0,2065.0,GA,Georgia
1204,4,13039,9037.0,7266.0,839.0,480.0,3619.0,GA,Georgia
1205,4,13049,85.0,82.0,0.0,0.0,43.0,GA,Georgia
1206,4,13051,36138.0,23900.0,6575.0,3161.0,16980.0,GA,Georgia
1207,4,13127,14732.0,12304.0,1146.0,752.0,8687.0,GA,Georgia
1208,4,13179,3365.0,1801.0,1273.0,160.0,1548.0,GA,Georgia
1209,4,13191,2103.0,1554.0,438.0,37.0,1356.0,GA,Georgia
1210,4,15001,203.0,65.0,7.0,16.0,136.0,HI,Hawaii
1211,4,15003,30743.0,8015.0,644.0,2595.0,18761.0,HI,Hawaii
1212,4,15007,1304.0,496.0,3.0,115.0,846.0,HI,Hawaii
1213,4,15009,1482.0,550.0,20.0,163.0,825.0,HI,Hawaii
1214,4,22001,419.0,400.0,13.0,3.0,181.0,LA,Louisiana
1215,4,22005,12028.0,10079.0,716.0,826.0,4911.0,LA,Louisiana
1216,4,22007,8450.0,7451.0,262.0,453.0,4341.0,LA,Louisiana
1217,4,22019,7607.0,6277.0,676.0,237.0,3478.0,LA,Louisiana
1218,4,22023,4793.0,4437.0,69.0,134.0,3599.0,LA,Louisiana
1219,4,22033,259.0,241.0,9.0,1.0,113.0,LA,Louisiana
1220,4,22045,4478.0,3355.0,525.0,373.0,2010.0,LA,Louisiana
1221,4,22047,2723.0,2536.0,38.0,86.0,1459.0,LA,Louisiana
1222,4,22051,5867.0,4733.0,109.0,462.0,3673.0,LA,Louisiana
1223,4,22053,1172.0,1019.0,103.0,18.0,490.0,LA,Louisiana
1224,4,22055,299.0,250.0,13.0,6.0,114.0,LA,Louisiana
1225,4,22057,40921.0,31332.0,5034.0,2012.0,16668.0,LA,Louisiana
1226,4,22063,6124.0,5571.0,154.0,166.0,3367.0,LA,Louisiana
1227,4,22071,1069.0,833.0,66.0,68.0,698.0,LA,Louisiana
1228,4,22075,364.0,205.0,66.0,43.0,337.0,LA,Louisiana
1229,4,22087,270.0,201.0,11.0,53.0,381.0,LA,Louisiana
1230,4,22089,20248.0,13743.0,4306.0,1244.0,7632.0,LA,Louisiana
1231,4,22093,5252.0,3113.0,1971.0,82.0,2092.0,LA,Louisiana
1232,4,22095,6827.0,2307.0,3689.0,485.0,2725.0,LA,Louisiana
1233,4,22099,1740.0,1565.0,54.0,61.0,1101.0,LA,Louisiana
1234,4,22101,8879.0,3460.0,3377.0,1358.0,4111.0,LA,Louisiana
1235,4,22103,18616.0,13143.0,3094.0,1317.0,9088.0,LA,Louisiana
1236,4,22105,1947.0,1731.0,64.0,91.0,807.0,LA,Louisiana
1237,4,22109,64353.0,42850.0,9620.0,4160.0,27598.0,LA,Louisiana
1238,4,22113,7004.0,6051.0,295.0,375.0,3493.0,LA,Louisiana
1239,4,22121,136.0,107.0,16.0,10.0,56.0,LA,Louisiana
1240,4,23005,2839.0,2565.0,42.0,61.0,1604.0,ME,Maine
1241,4,23009,251.0,225.0,0.0,8.0,261.0,ME,Maine
1242,4,23011,94.0,71.0,0.0,8.0,44.0,ME,Maine
1243,4,23013,73.0,66.0,0.0,2.0,51.0,ME,Maine
1244,4,23015,232.0,207.0,1.0,6.0,258.0,ME,Maine
1245,4,23019,163.0,147.0,0.0,4.0,85.0,ME,Maine
1246,4,23023,522.0,462.0,6.0,7.0,363.0,ME,Maine
1247,4,23027,146.0,129.0,2.0,6.0,123.0,ME,Maine
1248,4,23029,382.0,343.0,1.0,12.0,218.0,ME,Maine
1249,4,23031,4040.0,3728.0,46.0,96.0,5253.0,ME,Maine
